64	64	48938639428557397405588090747258899804849363564863344257/16429557188453083560580511711005977720226291155693660994255094427768028573709160276375841538048000
64	60	888998543324168199078878558364528268309163774712230927/1145961613894602578350490691842666945985783808109632854349292836336819993016213929277214947278848
64	56	23376571138891213569528142034296726579476402847929273/128381374559358599227511353907075635822098828824036003884861089102931165425140587118292216315904
64	52	1195222348350782574007462153902910657470053000771025/12666389797662470492346437927286726611210419566251043861549839894770800602145977658828161810432
64	48	685688890760674883849043224248900036673450663270865725/10963937335300544812366281296847515958369146536408381435273565838825854411478782006772567814176768
64	44	13436720842036373003025165283436972470504530599327/287241015481784734573792463977542169305735640488182466365641640294293441096407923620038311936
64	40	19202609758592350052524689158020211738415030676617/510594355851998636744587839762374165032437405069019847537866075509891430157251154607905701888
64	36	838859960006504826962001010431291646592125338207803/26436064313278157624776256956747654291642580214848001055232432869926811453902613568950999449600
64	32	20092094173263978285711261800110429544694272966745/724724613524678593786595500293741686832803645945359802244847885368850286629203378674467864576
64	28	1370345848765746828077509026726610090103147976085/55084419559262147962545428609735130470252877388073406313345787697434239595776953243421114368
64	24	447883052583083508923144937725142385067566149210047/19639826964207416693139127358424250450514584450646562625889597197315243876221101643992326471680
64	20	138261362902022326135180397512457218630791160333/6497350008931657032766948840667211138593663015108727576307164900864419260778803879823278080
64	16	631675711395977831242319417540598053741957014509/31330228027925282453561038878600958805287819997738807251260706160950138751980405986909224960
64	12	2016717567699969692569338056056961556364838950873225/104154067645907409328243528734207942902486077492210173831512676740071000584634789024671996051456
64	8	6099871525848884061533238707150905696997824629961875/324012548982104053792499655470573700910055623066962230483978188789389739508193298058315690934272
64	4	406851783843697174965910636480878450395917950917925/21972298097748133433689950679218008919598191181374142171041999174880744827129266480917579300864
64	0	90855044575003471172171567994179721756761194505266225/4933633800165903464055874980160577129346885732318587249397414847695732332995224562711356522889216
66	66	632307211583833471474381639932154218009890686867324758717/3533659049595757856465926870795958915156904408664342949006850783312392036077320832759668997485494272
66	62	48938639428557397405588090747258899804849363564863344257/1051491660060997347877152749504382574094482633964394303632326043377153828717386257688053858435072000
66	58	888998543324168199078878558364528268309163774712230927/81490603654727294460479338086589649492322404132240558531505268361729421725597434970824174028718080
66	54	139146256779114366485286559727956705830216683618626625/24649223915396851051682179950158522077842975134214912745893329107762783761626992726712105532653568
66	50	1732100290931976095817294053940712752663501208010692483/463691197712827719783818399642112487783191039481318213683616538867769468443359950134381347556294656
66	46	217467278971468667108992887221108833455642437938166625/77965776606581651999049111444249002370625042036681823539723134853872742481626894270382704456368128
66	42	48303338156920937387510104117827625636217953308421/21579836926575036722790127567315436408918109195369895443109811493248241576457407289088844759040
66	38	2724298785707450573093648611745203910425300483586189/1445374791950273064015448654096566867168745885118456183799497813751077279214372499197763833036800
66	34	8600052599885013645088276839159830766034509966810505/5233635772314054458835704843917188945630787080400841595574548843368977286233946750290459197702144
66	30	1207615665809610338805535828028705739750802773469163/820919894406362575993010044900205116268465749261844238279838767316078995954795910182954325770240
66	26	3494006372461631904686170137781508430651458251025/2597665259215730767075826528122246152702451481037566950355675040889530456727165795058174656512
66	22	124854552340177723962453451859064023257804534991431/99757851246767830822293980233266034034359794035030159369597954018109175244297659144088007475200
66	18	15038862562601236731532560942746179669328715840929/12721451780333540030638086077916639168433821783257941866401253775858492984266356877111695769600
66	14	1044948309648272262439037985517024800238490836059875/923564993898392646279053728478950504045796473021343655675563600494952570186379199844504897060864
66	10	86035786259180079536726119483433113468489516766762895/78509021656648429431422677659207409405607283300794868808109111000515740885129156527041646801453056
66	6	664499778873619302430158956579066692913836441343821875/619141693597803403361210770224913403338986287734812399279098893320982450808799079261147240276688896
66	2	2774778194166608297528658531166545173356799914124308305/2612134841106020161332855989495927381937842045911222921862776733907267737033107986657358217209708544
68	68	1232997312645694952153999041114504537040471940291406181281859/114565349789227783616742799215124777072354323883838909309022110389117530891242788203924877738829571686400
68	64	632307211583833471474381639932154218009890686867324758717/226154179174128502813819319730941370570041882154517948736438450131993090308948533296618815839071633408
68	60	440447754857016576650292816725330098243644272083770098313/672954662439038302641377759682804847420468885737212354324688667761378450379127204920354469398446080000
68	56	22224963583104204976971963959113206707729094367805773175/65714022787172090252930538233025893350608786692238786399805848406898605679521771560472613936758259712
68	52	604946700122606455156772435610875455999216845032996369785/2707076367284543769899943730846209528677026901140018577404988975930939963836922849218430278018145452032
68	48	4944044274672708298455831949396765834099329943883467095/29676236653620974066164377577095199218124226526804365675751458487537245980375036808600406243602857984
68	44	156353557355476648206691427927507848974038854411518975/1171482242674709658986594945478283333060477242394061221483006750002056105919873122735211968813072384
68	40	6352597801005493845714061698139603092453441819094355239/56628148075262320980505638136951682421482216142090035783697758873544093372510569945927785736306688000
