385/8	18	37675596425426568223719373050295553011/12176260156556497314612711133819383258172963402690298386569627271725
385/8	16	4762482986185325512166072304/154669494251130072812922331467726126525531310153481884212815
385/8	14	14022794625812232567636876882633495/4663913581929360835402836994588115532522338345863242962834086673
385/8	12	25687650854191517700889394662973/809717379097252164783478294859982440139827554033336353026494419
385/8	10	3990194408701788332458991805/1354392699291458342943721682738527493591218233789898313369
385/8	8	1169529489872494645918223522331/36174172004002644079321488964980915129193224746734975978122521
385/8	6	2684752317853316535751977630425/923257025034970561390503159982911705937145541473291248577529
385/8	4	3257316114414787543843699019807625/99695461662362933841271174550519534301123078067572005054632693501
385/8	2	32212686570938300205989603622184554225/11148503990771618461938802369244535664481603112656780505499132182937
385/8	0	737174074490523184462809837961830625/22486252910907307767641003835227675922598588133517890696578539849321
393/8	49	174773309414628965614714266356590836711247/316376826495833650018105194189944688771220585786151539519243225814331630
393/8	43	17313264271770658116365607726882491553/82697687297042000056490537888250420318051143611128631539083258773475
393/8	39	1309229311962531579919936460907/8004851406026206455841540091233958886460123115701877895023275
393/8	37	173599951187703726048866854617674399/7824617343501696363929652968357507066533655203677516105535832741775
393/8	35	487676489527068344477314102606035425/3496145136219896740057024945341016472520477454768256128331537030371
393/8	33	122471332078256737038178080486918682/3423326891663737457725679390441878790189648645006996673448570479375
393/8	31	112036289515647147508622264288684481/902917850541826778340386281113173369812564518326483813885739173125
393/8	29	124242258851602459124125422361581/2771590523026814666497885596208472996944932577262035813151143715
393/8	27	300557169892678205333658608658934703/2657836566329493719420290776461784971474312807309525938191278015835
393/8	25	728714529352348250592438649735875/14167635564099806873911876012845995411324193404306449826897452781
393/8	23	73789792840271093306007928578231/704980661480541358945019896922850573251084783200164656889304765
393/8	21	164661414332978620412746939531291/2907040195521767825424230924838522297361782391151841109953883655
393/8	19	645638319763714140401463506132629/6594222535557344953796521011200627949132426157514673633025714475
393/8	17	9989281936143958643514768074300248/163713003752528157486420367643191983663286499503358308784525793975
393/8	15	10210793143675903595991756750/110661870148047995566609221454948606048691812531256868476221
393/8	13	20226235355600752251289468791423/311654379385327661496397046021151166302948608326013999071776473
393/8	11	93083696184823549400226043327701/1064854076152542012899007176883187850362561830610412684977444897
393/8	9	19449070766414161628741654369/283875395119352928607780430042013268154564483705275874673127
393/8	7	3742205652840878028095107143/45024994892165957595976969636294673165124981041253957606931
393/8	5	566498778466551113311780738647480625/7866184574471119384821784390206941215263227837115169460046786551737
393/8	3	69107180767230799058754410602995704625/872557055534434846036495902206821924000737557838404535595701909115721
393/8	1	1274733558328977367033579241977159775/16874720216699429855310365214012406817498436123053469527458060150133
401/8	50	2322568050975697101330774258243747240175477003/111575130559945253367995376151888148871919601525839344040216178636712714344550
401/8	44	311635724201546623971491616808891741/882985264215709650521050892507936926768252029940863695871589727823
401/8	40	5217871295301620019030659680242234179/18579485503751149351901646319825131763658208405930838409912618737375
401/8	38	436409770654177193306645486969/551185725282885823473758868195922977679653740469213994197511725
401/8	36	37474153463133664823538643572044284140135/153413377333404550874267549656663614205563369714581449917668539175684297
401/8	34	2053374692745550924115006747814886/1641794491397091727553329707285738226513772004694158757509545864193
401/8	32	1479624581736148253286825879371029193/6667717000601698079625219995599311392937660744814676646114605804375
401/8	30	2187495181763270477871690837127063243329/1427057249643548395137221213164176306152624867669328206942376602488778125
401/8	28	229231146920243489948334741599/1108109329832869555902667639025129225427593534030378511300495
401/8	26	71668298412785620310532022824039975/41729150368707220626061992837455279072815458511007741279405780543617
401/8	24	4452666596927500037862403919173995/22692964751229531035887664824338770319712079090381982575472936587
401/8	22	5352602178521284755451345477109/2903900701992877827322706308801257997531125739152217108395188015
401/8	20	47445019952648025202258869467193838919/251725844135072655769938107183873710269501065398569385931670094803375
401/8	18	1260537490774015801761590745912/652867712559951821691280977540457016389731940081219571267977475
401/8	16	12850249560957296391002491315046725/70279355022886669359432047585739997153543000931655982265776519059
401/8	14	1292653877136154210654315150/649027407373828258895690155989148796816073686582596285843597
401/8	12	2858438770525192012306998074428689/15984331505593767290466728569052160252612639295807642509705148661
401/8	10	265420392388580106050251499232573793/130565702979410057075805580044962836895233389225535446380415508141335
401/8	8	186696675530205618673333871/1059995641131429092006402351361363001289253251589035144391
401/8	6	374034197201016138547553127906525/181712202512326527464158980234961185160204301995482915563249289673
401/8	4	3277863133560212608998815093770177330625/18776348955316303786751119618629178093641022857780991733994481986779421
401/8	2	2734737515652361183639149921998905375/1320729328117821815736700599720655223587597974486160713359030820543589
401/8	0	1606927611808518139634515063243492545081/9231740734490730945129605137870351371789501584582657866822375297622761
409/8	51	1211014141120212299353890825963792955866593267/35687992065737050639749697792499248738789114450466065636050728458007653693950
409/8	45	1182224355559439328903282840940152089/90421273017352539922730122107523726643036898726506218349944180509645
409/8	41	80270588896391233084967817642818824473/7856280293218990005366601099383789930214858643057219996212909583480125
409/8	39	57396584248317820209337256482664575969/42217480402813072156297356661358442822758727974171162456376709934141625
409/8	37	58915319038313921096397140740815/6758489147977528576135136454640236166725365378060010213284796517
409/8	35	555172643898276515904276201067322728002/253485086297383077364208426283559165537436166520860684141322420817449735
409/8	33	471344997784766520848306374518763541/60757679992629830976019957449347474093906566043131943847492437840187
409/8	31	28889493371826460879897452805393991761737/10538294130047666267222214843823384850914872493893933580933111329393059375
409/8	29	1345334064896104293904466708393061097/190183872088086138468740635517273095056596445222592314077138173996875
409/8	27	1803796616171543826365473022775/574126801988777521158095552619972875492879938931280089372158717
409/8	25	4817065230651364159805225694079806853/735234858028759619188269129079063555791353302236143288530132977714749
409/8	23	322989833817990315515113211620305/93475069419636789779024372399689965274341146612116738971992856937
409/8	21	1542281889095053844672886388381756681/251453989738310663971419522178590311581364089042111407024125655156375
409/8	19	10292351094016966879814778193649448/2769152595599395650656213728867794966691317365853190229349893155375
409/8	17	101077248243164471730512574354225/17469888506768267909410267832734518304073878659986775249420040871
409/8	15	3339222385634163944625164652757105/846065146270413925485818502552438047289038784062239558469611530903
409/8	13	2374867820238378667400360543850/432740590168586359272355085597770153586211298807325759309238277
409/8	11	69663244738360852840722509545125081/16751265804382089855899851128065246851590766444081888677023032101815
409/8	9	2547839198695390252215815037285487/487534595878754561401619647853976041509600408736039724572489240055
409/8	7	118182341732209643616158026683525/27093608177935648077371374496572170895784298457940186790510818069
409/8	5	150774598304859946884074914547446912575/30217333597393938286691172146973056506393559955409019967013248420860927
409/8	3	28473571210729388115310524931687699375/6238638025311402323362990484886769503897142391362759233392432181999561
409/8	1	3447406868860582641903841662271660243065/722538245437449873194120844633643569349302377605921350862529635590767513
417/8	52	7210955580719807138173297116750176880676947633/5549511578830921393966278624224113815862758937925888074009170743407639265115794
417/8	46	10280782906742880330277309785681813924191/474565239743750475027157791284917033156830878679227309278864838721497445
417/8	42	5297807311426292607515357485751159597/307573200368472194931499394223598029490941123762734187395270421858345
417/8	40	98108497540033729326071777119000785467/1983504029819552371354925551249686331328456679512920227464911961681797875
417/8	38	516569258234860381884035308343981183721/34510615940561918557216038896418835892843339380653841770235095070752223
417/8	36	872819541308354386613290973938/11167058796912231686133706301456508426935015750881054277299105835
417/8	34	865236565515463950036814459363422471591117/63689950329066896085627728341751976184440560674072378959994438112139987215
417/8	32	1022550536536840561969581955836284170541/10669690696295233539762652604185077782186128976052315297053715809438856155
417/8	30	53302087073919435006999620634242783123/4213314322231070761620814341463387319262626966457750440603645776396875
417/8	28	1270355656192337867949065347050040299/11824428005302776941336695095033177350910245972563034525651551781139275
417/8	26	473934988983263459920556398588821/39543047710170075273265004782951670625214437452431371031723056937
417/8	24	1048268311451011006408715053839624701/9085564202039944193260590832265526370787016723102772399168699465827597
417/8	22	2068117128185406764421051366683522761/179870545470117527745153831526494029369584338459372719794659438514405
417/8	20	3680276112179501488858469630563272/30427782170130982519825863935494667017116775244131065513869462256125
417/8	18	9709420494874980378848799077709015/871751904489912212737861216584355976037814441265989697932057333591
