92	84	1531/131482518677323414376553159686103089146940723159520
92	80	7309/198663805601133780803514228044122601840061180885840
92	76	6971/90226859660395167145216503386229795216167814073440
92	72	229/1723211590749267302625314697263594732788043733400
92	68	71/350265631123817597653030898142680728935337060800
92	64	217381/762293844953389653500478808065183897893973827493600
92	60	239/631643697530501860866302251193964838333418942400
92	56	29951/62374093115219922993879522538193346381899104353000
92	52	101951/173303890391333105659240120300906206608899000860000
92	48	202379/288995364692783851754472291207799743858245858790000
92	44	911/1119427777447375021566729343451993655916264908000
92	40	253051/273126278034313794050178256722769690291413967039800
92	36	20989/20258020317560906960748288625542328784253400339200
92	32	199/174497921228758661378473989704424505427807925120
92	28	3507149/2834074658916647137106068194869523492307370888067840
92	24	661/498680011580403031024661815718841679615141365264
92	20	3876461/2763350477630040222377585971049914886810087534638656
92	16	803941/547632386020198374618787441577089933660745765468832
92	12	375719/247185457835722311827590993047059840606536582948800
92	8	1721/1104787346310659544687509891336443461124400094000
92	4	41/25937881879296000339021740374401779060890300800
92	0	4280761/2695033352805774821804256101474586036259344240513600
94	90	761/16456760249533110502656478577010370677236859752826800
94	86	8009/10400079203345487130525368031861703744449665219270000
94	82	44399/18223477088677025232590267932493888155765984229909472
94	78	7309/1426595327840522578341425980431128017022915527504032
94	74	6971/789907432420126229220762459420644742763266911598000
94	70	229/16986250325911792139771700267738379613056549900560
94	66	12851/676506632420552834441398779553780151462929848840000
94	62	287039/11369068201876268546492855366000742705732981084333120
94	58	61/1900504419334421775488903538151253028279669347280
94	54	186089/4723652080947941536670993081108794360500546206850000
94	50	124009/2639170673673729866182142403439514517786947641668000
94	46	439/8022869388471363645616003722833690872731659100000
94	42	53749/860909840287987197419494485188750124639946729576560
94	38	647639/9254545441360970984038689580784172309327192572073360
94	34	4031/52201951089555682493790797995294427699025489120000
94	30	197209/2347301755176347548299699507502230012409193754230016
94	26	3539/39215310086582833328093657104015282286509217239200
94	22	4160995/43434467469816534472784537387066519329898405948587296
94	18	4325995/43010346923593088506255339603458585160170221297393856
94	14	4460299/42679851946918294378184851216028264060604680102328000
94	10	414761/3857901816318992861914036010995453463515189254364320
94	6	31/283001097551756552394400533136488884709715980000
94	2	933119/8439617859313699284710238440991460360726301686389120
96	92	8741/2865161197160999540318740488298993497922577258649586000
96	88	8371/164567602495331105026564785770103706772368597528268000
96	84	232261/1441450977583684516290816009216032138980723599390822000
96	80	7655/22562400205028697907016522202135290097615028094173632
96	76	7309/12489387935682477628738139435422328613449681818504400
96	72	6971/7786371362295934080737958555582655228387611741223200
96	68	41449/32807418097418095972520598017112652419320118493838000
96	64	16969/10089613203529387987954576083630663973247125174128000
96	60	73261/34207519913292419773712326586525764082249528380214064
96	56	379/143927089066554163699305852743033489568548058756000
96	52	226351/71934473118435795401303980349456782689908317950030000
96	48	5111/1392066308725273896977632697466392419767682618680000
96	44	284911/67870961194059348747969098480673203560169713399482000
96	40	137561/29170862998612790132049948180190435847201750553276192
96	36	4289/822331312211721871438244849573950585570321719474000
96	32	3994721/702207399109974938604249583849553448412734997905216000
96	28	3781/617116120149405701739038872831383660812509528991520
96	24	4455601/683121870024992953046541146163623632476660493323485760
96	20	4643525/676038573261438733250577349180677987047637952046630496
96	16	4800161/670404192938596723680498208393990092577552032368284800
96	12	4923781/666117981971536989575621616905767955423925238962919200
96	8	241/31878575398100689857245955584414750274336336062400
96	4	2069/270036216967552141609253420227526948470196324892000
96	0	203401/26429041977195869397410822544351796126855389887848704
98	94	829/4123522027537868543356825616530645513471552399570490400
98	90	8741/2604691997419090491198854989362721361747797507863260000
98	86	22069/2073551791441171923334716300703306705331844328856176800
98	82	8009/356930718258817118319630630853493672509512510325346400
98	78	1531/39505326201688824987004584754675086594138672786614880
98	74	7309/123111909780435937008777257318884749865985191133076960
98	70	1261751/15038677509357467554656069953827269360981970625836860000
98	66	54731/489299207052921317075878633283794416082431481536669600
98	62	4331/30357865609442835034345680392806380131270026626861600
98	58	455179/2590569490509572140757746370149173361784394108326152800
98	54	461/2191803956356381978620857700343909998286746151912800
98	50	491/1996990100416393680215249341494786690458205278700000
98	46	15871/56346625794445374398451609070113909417590435790170400
98	42	66289/209065764225119566570667205918244637291326194095498400
98	38	911/2592035902788752630677257352171314527795877940912800
98	34	4250399/11061792134248768672262904742506955908986382183347263200
98	30	4031/9716498051507539850729874725839758100350572461080000
98	26	250541/565790728012072104165495885165948615705000543190386624
98	22	994459/2126498890294017102486620276616253025301220022159535552
98	18	1030499/2107488669681408196773054894206971862456199283708119360
98	14	5298959/10463210806375805938613434232958884396106720622255254720
98	10	2861/5504259393664801986744942098838752926540525717944000
98	6	498629/942962657374687830704572577503885597795123634339453760
98	2	451/845630528842328871207811913186146369991959851086400
100	96	1901/143647707690069839282765402897238921064786958518817599980
100	92	829/3748656388670789584869841469573314103155956726882264000
100	88	253489/361010310842285942080161301525673180738244734589847836000
100	84	761/513450919785433047682882131602723565129790024288196160
100	80	712801/278108517976661671357378866540013819830328497628499070000
100	76	1531/389416693615037297463850051137617487867996782602492992
100	72	1322929/237779605236188127056055048911410097016803449284590308000
100	68	1666069/224291133139559944672299100454223845898073961905338312000
100	64	13969/1472214967103348551084187770145063787212727663564744120
100	60	26909/2299031342937337506986997433256389606432437688993320000
100	56	553661/39450672526902912886396537579700268623745201706795412640
100	52	1/60847193468570965167627090524098704427951389912000
100	48	28969/1535810047814353945266776544022929730434552098801334000
100	44	40619/1909235583756403780044628709380851132436713877320953280
100	40	439/18576960405362311053389085766259188635040208679060000
100	36	902801/34867409200364775500106121995241735468524601859875055040
100	32	4289/153062872671007716706257247724454573998118681374878500
100	28	5075029/169259207803918651745361480239736548246618826092669424000
100	24	279595/8806286316175885032701997515961296321918972418485807424
100	20	5517301/165729164526962871347641458805112836992099131281664208000
100	16	1137581/32892243895832514758904337239098568165505412723044526304
100	12	3079/86459498058333448581018531580816667181470911041590400
100	8	5919409/162815025449317471378475292718069303543827116341354305600
100	4	108691/2952929868404064055967732737619013437239641560560516992
100	0	1/27057015230713565401468830745890793963786100490000
