78	74	1/46413034868354394849492907436302560970058760
78	70	1/29401491065078629801247047923969229487265000
78	66	1/23476385178194734817524312719961618089363600
78	62	1/20269379280763571491940434634910820999482000
78	58	1/18211755079647939944164378077622631411673000
78	54	1/16765936355767492803558961802757933956089800
78	50	1/15691734773145021647718412234773138049200000
78	46	1/14863823537504355529953912982425302629004160
78	42	1/14209736484113750211448211760655654599549600
78	38	1/13684407225294025987541455259187094691066400
78	34	1/13258262805123425130431219077712289685379520
78	30	1/12911100139304775524594295611821079940888000
78	26	1/12628699420400197716032619303487440008977056
78	22	1/12400841944596371715150465679357494635200800
78	18	1/12220097358841501028936043676921071855235200
78	14	1/12081056428151556043853187044399795073344640
78	10	1/11979834868578221135116912278868936658598000
78	6	1/11913750249834306922393409138303633048364720
78	2	1/11881115383271408886286035787859762874344800
80	80	1/11578003247010595978171353841179630690575689200
80	76	1/732932566345585498433243089884414262536751560
80	72	1/464130348683543948494929074363025609700587600
80	68	1/370458787419990735495712803842012291539539000
80	64	1/319726007664937817038664449424239179693237600
80	60	1/287149539810817262802489490661236630825995000
80	56	1/264236010064710110462603158289870179391182800
80	52	1/247190087296572009283241103502200308326965000
80	48	1/234031015759477180003114605330045087476640000
80	44	1/223613109983337583928571367367957126315753760
80	40	1/215223494116108848231876423743264008262184000
80	36	1/208393972888049024324559875804192042009668320
80	32	1/202804257137658716422011137670935024041180800
80	28	1/198228424138792653554271085293492980692433760
80	24	1/194503558594539797301630598161404845266467136
80	20	1/191510539390687809492594630072836185622436000
80	16	1/189161851159013170766197080401027688632221440
80	12	1/187393659368487204543859094495519548580857200
80	8	1/186160593604830643050909194841045694698146400
80	4	1/185432334969643281617913031723206396665688720
80	0	1/185191474597550300454256023414008449660840000
82	82	1/182953892049521139780992893197751460523485844340
82	78	1/11578003247010595978171353841179630690575689200
82	74	1/7329325663455854984332430898844142625367515600
82	70	1/5848042393412653751036106336974122682227403760
82	66	1/5045295866767492873893993423753119780014674000
82	62	1/4529451775253285741381079700176721712320866000
82	58	1/4166278777618766831207029337230306025438982000
82	54	1/3895787327877136243999918359401932132049490000
82	50	1/3686663587680302538452910172232816027047878000
82	46	1/3520790134146252281517444724303472418950040000
82	42	1/3386888624893826563596490301070227819636270400
82	38	1/3277546353253886174502575253004563325821259200
82	34	1/3187686462753951478798603633842779456827732800
82	30	1/3113721361253520159465944333707755735778929216
82	26	1/3053056583744481723972619621357900437673210560
82	22	1/3003786483713705736653260715448296502021549120
82	18	1/2964500779643378177909023972611343793785579200
82	14	1/2934158259455147478362034258493213579352071200
82	10	1/2912002982388290240693312920513569321308580960
82	6	1/2897508578540051720519106176760179686548026400
82	2	1/2890342063292010664894595838600585535072476000
84	84	1/2891886527576768177731298185456083180005378656200
